zip_code,county,County_Index,Year_Sale,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Sale Date
92225,Riverside,3,2021,749900,710000,16,2002,19602,2,6/11/2021 0:00
92345,San Bernardino,8,2021,507000,507000,0,2170,18720,0,5/17/2021 0:00
92591,Riverside,3,2021,619777,680000,16,2674,6534,11,6/28/2021 0:00
92595,Riverside,3,2021,715000,745000,16,3576,11326,10,6/13/2021 0:00
92675,Orange,1,2021,975000,1050000,8,1858,4000,4,7/6/2021 0:00
92692,Orange,1,2021,999900,1065000,47,2175,6000,15,6/20/2021 0:00
93010,Ventura,12,2019,715000,670000,45,2381,7910,108,6/21/2019 0:00
93405,San Luis Obispo,20,2021,685000,725000,40,1746,2537,45,6/17/2021 0:00
94115,San Francisco,19,2021,4750000,4750000,121,3500,4260,16,6/29/2021 0:00
94122,San Francisco,19,2021,1688000,2100000,104,1829,2996,7,6/18/2021 0:00
94551,Alameda,5,2021,1280000,1330000,23,2303,7590,8,6/18/2021 0:00
94568,Alameda,5,2021,1348786,1580000,4,1995,3665,7,7/1/2021 0:00
94572,Contra Costa,4,2021,489000,545000,80,884,3720,12,6/29/2021 0:00
94598,Contra Costa,4,2021,1195000,1405000,53,1990,9600,0,7/6/2021 0:00
94602,Alameda,5,2021,1049000,1425000,99,1310,3367,12,6/23/2021 0:00
94954,Sonoma,13,2021,885000,940000,51,2647,8002,9,7/1/2021 0:00
95020,Santa Clara,6,2021,899000,950000,6,2440,2811,4,6/21/2021 0:00
95404,Sonoma,13,2021,595000,650000,20,1277,4596,23,7/2/2021 0:00
95476,Sonoma,13,2021,839000,800000,33,1890,4084,7,6/28/2021 0:00
95648,Placer,10,2021,515000,536000,14,1765,6517,8,6/18/2021 0:00
95762,El Dorado,18,2021,799900,850000,43,2881,11326,4,6/21/2021 0:00
95832,Sacramento,2,2021,275000,315000,61,1015,6970,8,6/18/2021 0:00
95842,Sacramento,2,2021,345000,390000,54,1269,7405,4,6/28/2021 0:00
95965,Butte,9,2020,199000,180000,76,3572,9583,157,1/17/2020 0:00
95966,Butte,9,2019,405000,368000,51,3430,6970,88,4/27/2019 0:00
96002,Shasta,30,2021,235000,230000,58,1439,10019,69,2/22/2021 0:00
90068,Los Angeles,0,2021,1368000,1368000,81,1367,4404,3,6/7/2021 0:00
91344,Los Angeles,0,2021,799900,871000,66,1308,7289,5,6/16/2021 0:00
91744,Los Angeles,0,2021,500000,500000,66,1269,6111,0,6/17/2021 0:00
92203,Riverside,3,2021,349900,381500,17,1463,5227,3,6/14/2021 0:00
92345,San Bernardino,8,2021,305000,305000,49,1160,20000,0,6/11/2021 0:00
92675,Orange,1,2021,800000,800000,42,1494,1520,0,6/17/2021 0:00
92691,Orange,1,2021,1075000,1200350,53,1975,11371,18,6/25/2021 0:00
92692,Orange,1,2021,999900,1135000,41,2083,6000,11,6/29/2021 0:00
92804,Orange,1,2021,639000,670000,66,1163,7200,3,6/24/2021 0:00
92840,Orange,1,2021,799888,800000,66,1610,7683,9,6/27/2021 0:00
93550,Los Angeles,0,2021,440000,440000,33,1865,6508,0,6/23/2021 0:00
94010,San Mateo,11,2021,2388000,2700800,69,1860,5734,13,6/23/2021 0:00
94022,Santa Clara,6,2021,2998000,3900000,72,1520,13499,4,7/10/2021 0:00
94066,San Mateo,11,2021,1088000,1380000,73,1200,5000,7,6/25/2021 0:00
94503,Napa,25,2021,649999,626000,15,1682,3621,9,6/26/2021 0:00
94533,Solano,14,2021,525000,560000,14,1725,1642,5,6/29/2021 0:00
94550,Alameda,5,2021,1100000,1100000,29,1904,9210,0,7/9/2021 0:00
94558,Napa,25,2021,850000,850000,47,1968,6064,27,6/21/2021 0:00
94708,Alameda,5,2021,749000,900000,70,1145,4200,0,7/1/2021 0:00
95003,Santa Cruz,26,2021,2350000,2350000,33,4928,100188,0,6/24/2021 0:00
95006,Santa Cruz,26,2021,869000,930000,58,1274,37897,2,7/9/2021 0:00
95136,Santa Clara,6,2021,1078000,1250000,48,1330,7500,2,6/19/2021 0:00
95403,Sonoma,13,2021,650000,685000,70,1412,6599,19,7/7/2021 0:00
95670,Sacramento,2,2021,475000,510000,31,1441,2914,11,6/22/2021 0:00
95670,Sacramento,2,2021,435000,445000,58,1322,6778,7,6/25/2021 0:00
95688,Solano,14,2021,602000,602000,22,1822,5079,21,6/30/2021 0:00
95762,El Dorado,18,2021,849000,826888,19,3105,7405,7,6/24/2021 0:00
95765,Placer,10,2021,775000,810000,28,3201,6421,4,6/14/2021 0:00
95949,Nevada,28,2019,329900,325000,32,1337,60548,118,7/18/2019 0:00
90041,Los Angeles,0,2021,975000,975000,0,2097,1403,1,6/11/2021 0:00
90603,Los Angeles,0,2021,750000,792000,37,1772,5741,7,6/28/2021 0:00
90631,Orange,1,2021,624000,670000,64,1148,4500,24,6/14/2021 0:00
91326,Los Angeles,0,2021,799900,755000,64,1838,11287,0,6/16/2021 0:00
92673,Orange,1,2021,1075000,1075000,35,1558,7500,2,6/2/2021 0:00
92692,Orange,1,2021,645000,680000,45,1503,3478,8,6/23/2021 0:00
92881,Riverside,3,2021,625000,650000,26,1543,8276,6,6/17/2021 0:00
93065,Ventura,12,2021,700000,801000,57,1638,7000,3,6/20/2021 0:00
94519,Contra Costa,4,2021,735000,740000,14,1861,2077,15,6/24/2021 0:00
95003,Santa Cruz,26,2021,1200000,1300000,53,2103,13939,0,7/1/2021 0:00
95054,Santa Clara,6,2021,1200000,1210000,45,1850,6337,3,7/12/2021 0:00
95117,Santa Clara,6,2021,1788000,1999500,63,1875,8018,12,6/22/2021 0:00
95355,Stanislaus,16,2021,624800,650000,21,2688,12393,1,6/24/2021 0:00
95476,Sonoma,13,2021,729000,755000,107,1155,7802,13,6/23/2021 0:00
95815,Sacramento,2,2021,299000,335000,86,1146,5227,7,6/17/2021 0:00
95819,Sacramento,2,2021,599900,630000,83,1044,4622,5,6/15/2021 0:00
95822,Sacramento,2,2021,499000,527500,83,1051,6098,7,6/26/2021 0:00
95966,Butte,9,2021,397500,397500,17,1520,8712,5,6/29/2021 0:00
92127,San Diego,7,2021,950000,1155000,44,2031,10300,6,6/21/2021 0:00
92130,San Diego,7,2021,1400000,1500000,23,2164,73395,6,6/14/2021 0:00
92284,San Bernardino,8,2021,220000,220000,61,1702,19000,1,6/17/2021 0:00
92337,San Bernardino,8,2021,489900,515000,32,1540,4000,7,6/16/2021 0:00
92392,San Bernardino,8,2021,388000,397000,16,2145,7756,13,6/29/2021 0:00
92603,Orange,1,2021,4995000,4890000,14,5639,15821,8,6/23/2021 0:00
92691,Orange,1,2021,899900,970000,50,1425,7200,9,6/23/2021 0:00
92692,Orange,1,2021,999900,1125000,27,2000,4500,9,6/18/2021 0:00
92807,Orange,1,2021,1985000,2050000,2,3450,47916,4,6/13/2021 0:00
92882,Riverside,3,2021,550000,600000,45,1301,10454,5,6/13/2021 0:00
93021,Ventura,12,2021,799000,880000,37,1658,5948,10,7/1/2021 0:00
93065,Ventura,12,2021,824900,880500,53,2498,6500,7,6/16/2021 0:00
94591,Solano,14,2021,349000,395000,68,1015,5662,29,5/18/2021 0:00
94619,Alameda,5,2021,749000,872000,96,1127,2418,3,6/13/2021 0:00
94954,Sonoma,13,2021,749000,780000,35,1388,6617,24,7/6/2021 0:00
95033,Santa Cruz,26,2021,1499000,1700000,47,2833,21900,9,6/21/2021 0:00
95334,Merced,27,2021,475000,475000,15,2794,5502,1,6/14/2021 0:00
95472,Sonoma,13,2021,995000,1085000,48,2170,14950,19,6/29/2021 0:00
95492,Sonoma,13,2021,769000,765000,16,1912,3267,29,7/14/2021 0:00
95603,Placer,10,2021,730000,750000,33,2229,14797,8,7/1/2021 0:00
95628,Sacramento,2,2021,584000,610000,63,1712,10454,5,6/22/2021 0:00
95688,Solano,14,2021,670000,670000,44,2053,8276,75,6/28/2021 0:00
95757,Sacramento,2,2021,775000,765000,8,2537,6050,20,6/29/2021 0:00
95825,Sacramento,2,2021,499000,510500,64,1643,11326,7,6/25/2021 0:00
95954,Butte,9,2019,365000,390000,15,2119,49223,37,4/24/2019 0:00
95966,Butte,9,2020,379000,385000,67,1842,24394,6,5/9/2020 0:00
90043,Los Angeles,0,2021,1825000,1825000,75,2559,8819,4,6/21/2021 0:00
90046,Los Angeles,0,2021,988888,1260000,83,1100,7800,10,6/22/2021 0:00
90064,Los Angeles,0,2021,1449000,1552000,76,1584,5500,7,6/17/2021 0:00
90630,Orange,1,2021,825000,825000,54,1653,6300,1,7/1/2021 0:00
91364,Los Angeles,0,2021,649000,753000,69,564,5112,6,6/24/2021 0:00
91701,San Bernardino,8,2021,799900,930000,23,2337,6780,9,6/18/2021 0:00
92028,San Diego,7,2021,499000,540000,71,1052,12197,6,6/16/2021 0:00
92374,San Bernardino,8,2021,615000,640000,20,2431,7540,5,6/15/2021 0:00
92555,Riverside,3,2021,585000,625000,16,3666,6970,3,6/13/2021 0:00
92673,Orange,1,2021,1268000,1350000,19,2414,6530,5,6/14/2021 0:00
92705,Orange,1,2021,979000,1060000,23,2323,6595,7,6/25/2021 0:00
92866,Orange,1,2021,859000,875000,60,1554,8220,17,7/2/2021 0:00
93001,Ventura,12,2019,774900,800000,101,1028,5000,34,2/28/2019 0:00
93454,Santa Barbara,29,2021,462000,462000,59,1288,6970,0,5/27/2021 0:00
93465,San Luis Obispo,20,2021,799000,799000,15,2076,18295,0,2/8/2021 0:00
94062,San Mateo,11,2021,3300000,3300000,82,3110,17464,0,6/11/2021 0:00
94118,San Francisco,19,2021,5600000,5525000,90,3516,2853,17,6/26/2021 0:00
94501,Alameda,5,2021,1995000,2750000,135,3886,6174,6,6/17/2021 0:00
94553,Contra Costa,4,2021,1079000,1200000,33,2153,7200,6,6/24/2021 0:00
94561,Contra Costa,4,2021,575000,635000,16,1686,4500,4,6/30/2021 0:00
94585,Solano,14,2021,550000,585000,32,1759,4038,6,6/15/2021 0:00
94587,Alameda,5,2021,1150000,1380000,51,1556,5500,8,6/17/2021 0:00
94589,Solano,14,2021,485000,477000,64,1116,7405,6,6/16/2021 0:00
94611,Alameda,5,2021,1988000,2350000,43,3068,13159,11,6/21/2021 0:00
94949,Marin,17,2021,1275000,1350000,18,2215,4234,38,6/7/2021 0:00
95035,Santa Clara,6,2021,1150000,1290000,59,1102,6471,5,6/15/2021 0:00
95628,Sacramento,2,2021,449000,460000,62,1800,10019,3,6/24/2021 0:00
95630,Sacramento,2,2021,899900,1080000,32,2918,10001,5,6/29/2021 0:00
95746,Placer,10,2021,1195000,1410000,35,2982,35157,4,6/21/2021 0:00
95757,Sacramento,2,2021,784000,855000,16,3927,7475,6,6/18/2021 0:00
95822,Sacramento,2,2021,340000,335000,71,1212,5227,1,6/15/2021 0:00
95826,Sacramento,2,2021,485000,520000,45,1869,6974,6,6/16/2021 0:00
95843,Sacramento,2,2021,550000,601021,32,2134,8276,3,6/21/2021 0:00
90650,Los Angeles,0,2021,664900,750000,71,1528,7329,9,6/18/2021 0:00
90806,Los Angeles,0,2021,749000,780000,77,1030,8793,66,7/1/2021 0:00
91001,Los Angeles,0,2021,1188000,1342000,83,1658,9552,13,6/23/2021 0:00
91345,Los Angeles,0,2021,800000,800000,68,1575,7398,4,6/16/2021 0:00
92078,San Diego,7,2021,1099000,1250000,19,2955,6468,17,6/19/2021 0:00
92130,San Diego,7,2021,2199000,2598750,26,4130,11884,12,6/24/2021 0:00
92320,Riverside,3,2021,529900,560000,8,2285,10019,5,6/28/2021 0:00
92504,Riverside,3,2021,525000,536000,66,1344,6970,9,6/13/2021 0:00
92505,Riverside,3,2021,528000,560000,34,1905,9583,14,6/28/2021 0:00
92675,Orange,1,2021,739900,780000,49,1680,1715,9,6/24/2021 0:00
92694,Orange,1,2021,1200000,1380000,19,2800,4358,20,6/12/2021 0:00
92845,Orange,1,2021,824800,915000,56,1440,6000,18,6/25/2021 0:00
94080,San Mateo,11,2021,998000,1150000,64,1040,9940,6,6/17/2021 0:00
94506,Contra Costa,4,2021,1798000,2050000,32,3237,8174,3,6/26/2021 0:00
94531,Contra Costa,4,2021,729900,748000,6,2333,4791,5,6/15/2021 0:00
94533,Solano,14,2021,699900,740000,20,2700,6229,6,6/29/2021 0:00
94949,Marin,17,2021,2250000,2400000,20,5062,28044,0,5/31/2021 0:00
95472,Sonoma,13,2021,850000,848000,69,1532,19136,18,6/29/2021 0:00
95648,Placer,10,2021,549000,575000,15,1549,9544,5,6/21/2021 0:00
95818,Sacramento,2,2021,619950,671675,93,1136,3920,4,6/14/2021 0:00
95831,Sacramento,2,2021,525000,585000,34,1374,4792,1,6/26/2021 0:00
95838,Sacramento,2,2021,410000,420000,13,1673,10228,0,6/11/2021 0:00
95993,Sutter,23,2021,299000,299000,30,1445,4792,4,6/22/2021 0:00
91342,Los Angeles,0,2021,500000,490000,70,1521,6048,1,6/6/2021 0:00
91377,Ventura,12,2021,739000,746500,43,1672,1976,13,6/25/2021 0:00
91745,Los Angeles,0,2021,928888,945000,61,2068,16373,6,6/23/2021 0:00
92407,San Bernardino,8,2021,299900,355000,69,1271,7500,4,6/14/2021 0:00
92679,Orange,1,2021,2225000,2100000,26,4414,10400,64,6/25/2021 0:00
92683,Orange,1,2021,750000,750000,65,1171,7150,0,6/11/2021 0:00
92870,Orange,1,2021,1550000,1550000,113,3611,25000,0,7/7/2021 0:00
93001,Ventura,12,2020,649900,655000,95,1250,6987,76,1/23/2020 0:00
94123,San Francisco,19,2021,2400000,2650000,97,1646,2495,11,6/22/2021 0:00
94402,San Mateo,11,2021,1398000,1500000,95,940,6080,0,6/15/2021 0:00
94566,Alameda,5,2021,1875000,1965000,30,3034,6500,0,6/17/2021 0:00
95448,Sonoma,13,2021,929000,995000,56,1499,8200,8,6/29/2021 0:00
95691,Yolo,24,2021,489000,482500,14,1300,2178,6,6/16/2021 0:00
95695,Yolo,24,2021,700000,750000,50,2575,18622,9,6/18/2021 0:00
95820,Sacramento,2,2021,365000,385000,81,1160,5227,6,6/21/2021 0:00
95821,Sacramento,2,2021,549000,530000,61,1937,10890,8,7/2/2021 0:00
95864,Sacramento,2,2021,365000,400000,69,930,5663,4,6/21/2021 0:00
95965,Butte,9,2021,249000,261000,70,910,9148,64,1/5/2021 0:00
90815,Los Angeles,0,2021,825000,825000,69,1625,5822,29,5/25/2021 0:00
91360,Ventura,12,2021,852000,852000,57,1871,19656,2,6/6/2021 0:00
91401,Los Angeles,0,2021,945000,1025000,68,1477,6215,18,6/21/2021 0:00
91602,Los Angeles,0,2021,1749999,1830000,83,1986,6022,6,6/24/2021 0:00
91748,Los Angeles,0,2021,670000,765000,57,1220,5726,7,6/14/2021 0:00
91765,Los Angeles,0,2021,1350000,1445630,36,3253,11036,0,6/19/2021 0:00
91766,Los Angeles,0,2021,675000,675000,43,1802,7358,1,6/24/2021 0:00
92029,San Diego,7,2021,1250000,1300000,30,3001,33976.8,4,6/10/2021 0:00
92307,San Bernardino,8,2021,419000,450000,36,2150,33000,11,6/18/2021 0:00
92880,Riverside,3,2021,995000,949000,13,4288,7405,8,6/30/2021 0:00
93422,San Luis Obispo,20,2021,899000,1158000,12,2106,152896,4,6/14/2021 0:00
93637,Madera,34,2021,345000,345000,14,1875,7405,0,7/1/2021 0:00
94010,San Mateo,11,2021,2823500,2823500,68,2490,17410,0,6/25/2021 0:00
94561,Contra Costa,4,2021,825000,870000,5,3476,6273,9,6/19/2021 0:00
94931,Sonoma,13,2021,480000,505000,40,1156,1782,22,7/2/2021 0:00
95667,El Dorado,18,2021,519000,575000,44,1792,146362,6,6/16/2021 0:00
95828,Sacramento,2,2021,378000,400000,37,1448,6098,6,6/22/2021 0:00
95842,Sacramento,2,2021,459000,510000,59,1968,7841,6,6/23/2021 0:00
90710,Los Angeles,0,2021,799000,879000,52,1515,5827,16,7/1/2021 0:00
91350,Los Angeles,0,2021,699999,710000,43,1547,6504,5,6/15/2021 0:00
91739,San Bernardino,8,2021,879000,888000,25,2003,24000,4,6/19/2021 0:00
92506,Riverside,3,2021,549000,575000,68,1527,10890,16,6/24/2021 0:00
92507,Riverside,3,2021,569000,595000,6,1698,7405,14,6/21/2021 0:00
92545,Riverside,3,2021,425000,436500,16,2470,9148,20,6/16/2021 0:00
92656,Orange,1,2021,1050000,1050000,20,1972,4121,114,4/26/2021 0:00
92663,Orange,1,2021,7820000,7820000,75,3157,2970,0,7/8/2021 0:00
92672,Orange,1,2021,825000,860000,32,1206,3990,5,6/23/2021 0:00
93012,Ventura,12,2021,740000,800000,24,1609,5747,0,6/15/2021 0:00
94027,San Mateo,11,2021,12800000,14000000,14,8803,39996,2,6/19/2021 0:00
94505,Contra Costa,4,2021,595000,605000,23,1484,4746,0,6/29/2021 0:00
94513,Contra Costa,4,2021,650000,650000,7,1763,3046,0,6/22/2021 0:00
94544,Alameda,5,2021,399950,515000,78,936,4316,2,6/16/2021 0:00
94551,Alameda,5,2021,937500,937500,62,1042,5109,0,6/11/2021 0:00
94556,Contra Costa,4,2021,2325000,2325000,0,3516,114955,0,7/16/2021 0:00
95006,Santa Cruz,26,2021,949000,1080000,43,1960,114998.4,10,6/30/2021 0:00
95120,Santa Clara,6,2021,1599000,1900000,56,2278,8682,3,6/21/2021 0:00
95630,Sacramento,2,2021,899000,949000,16,2668,12637,5,6/22/2021 0:00
95661,Placer,10,2021,750000,850000,13,1777,12876,4,6/21/2021 0:00
95670,Sacramento,2,2021,430000,475000,59,1344,10019,6,6/22/2021 0:00
95818,Sacramento,2,2021,600000,665000,80,1206,5227,5,6/29/2021 0:00
95953,Sutter,23,2021,499000,510000,29,1850,36155,4,6/18/2021 0:00
90043,Los Angeles,0,2021,480000,490000,97,1000,3202,2,6/21/2021 0:00
91343,Los Angeles,0,2021,799000,965000,59,1664,7714,4,6/28/2021 0:00
91711,Los Angeles,0,2021,835000,875000,63,2171,15813,3,6/17/2021 0:00
92284,San Bernardino,8,2021,299000,299000,35,1500,20000,8,7/6/2021 0:00
92530,Riverside,3,2021,619900,600000,68,2225,52272,16,6/27/2021 0:00
92557,Riverside,3,2021,473000,473800,29,1739,9148,10,6/27/2021 0:00
92592,Riverside,3,2021,515000,590000,30,1956,5663,7,6/22/2021 0:00
92708,Orange,1,2021,635000,627500,57,1546,2226,1,6/17/2021 0:00
92782,Orange,1,2021,1199000,1335000,26,2093,4275,2,6/17/2021 0:00
93003,Ventura,12,2019,749900,649000,68,2010,7290,14,4/8/2019 0:00
93033,Ventura,12,2019,499900,510000,43,1675,6098,77,10/1/2019 0:00
93940,Monterey,22,2021,1000000,1059000,47,1744,20038,4,6/22/2021 0:00
94536,Alameda,5,2021,1489950,1711000,58,1968,7875,1,6/18/2021 0:00
94550,Alameda,5,2021,899000,950000,62,1471,6237,12,7/1/2021 0:00
94558,Napa,25,2021,1195000,1250000,21,2454,9814,33,7/19/2021 0:00
94566,Alameda,5,2021,1399999,1720000,27,2143,6089,6,6/17/2021 0:00
94590,Solano,14,2021,400000,390000,85,1535,5175,5,7/6/2021 0:00
94596,Contra Costa,4,2021,1549000,1575000,42,2604,7615,1,6/10/2021 0:00
95023,San Benito,40,2021,735000,777000,29,2000,7000,5,6/14/2021 0:00
95366,San Joaquin,15,2021,399000,412500,73,912,5911,4,6/22/2021 0:00
95422,Lake,37,2021,265000,265000,121,1100,3235,1,6/10/2021 0:00
95762,El Dorado,18,2021,815000,829000,34,2363,14810,11,6/29/2021 0:00
95829,Sacramento,2,2021,425000,453000,33,1362,7728,5,6/14/2021 0:00
95981,Yuba,21,2020,243000,233500,43,1440,9583,269,6/13/2020 0:00
90016,Los Angeles,0,2021,878000,965000,96,1728,6001,12,7/1/2021 0:00
90029,Los Angeles,0,2021,998000,1150000,98,1344,6386,32,7/12/2021 0:00
90046,Los Angeles,0,2021,1495000,1750000,29,1655,2518,5,6/16/2021 0:00
92008,San Diego,7,2021,1999995,2080000,68,1060,6000,6,6/18/2021 0:00
92397,San Bernardino,8,2021,360000,363000,52,1096,7200,3,6/14/2021 0:00
92571,Riverside,3,2021,450000,490000,17,2445,4356,3,6/19/2021 0:00
92591,Riverside,3,2021,419900,450000,34,856,7405,8,6/29/2021 0:00
92630,Orange,1,2021,1237000,1237000,42,2751,6215,19,6/2/2021 0:00
92648,Orange,1,2021,1250000,1218750,67,760,2938,15,6/16/2021 0:00
92688,Orange,1,2021,799900,850000,23,1735,2826,90,6/27/2021 0:00
93065,Ventura,12,2021,689900,700000,49,1430,9100,3,6/26/2021 0:00
93536,Los Angeles,0,2021,494900,505000,14,2265,7703,5,6/16/2021 0:00
93930,Monterey,22,2021,485000,497500,32,1868,12491,6,6/19/2021 0:00
94062,San Mateo,11,2021,2250000,2350000,66,2970,41382,4,6/29/2021 0:00
94803,Contra Costa,4,2021,625000,825000,66,1126,14700,0,6/23/2021 0:00
95209,San Joaquin,15,2021,500000,530000,22,2533,7031,5,6/14/2021 0:00
95762,El Dorado,18,2021,798000,840000,36,2986,20038,4,6/14/2021 0:00
95965,Butte,9,2020,219000,203500,44,1368,16117,33,3/4/2020 0:00
95965,Butte,9,2021,290000,295000,70,1586,10019,2,6/16/2021 0:00
90220,Los Angeles,0,2021,659900,660000,68,1573,5503,9,6/23/2021 0:00
91345,Los Angeles,0,2021,630000,665000,3,1717,2000,8,6/17/2021 0:00
92337,San Bernardino,8,2021,500000,525000,34,1201,6000,26,6/22/2021 0:00
92344,San Bernardino,8,2021,599900,665000,26,2478,95396,16,6/24/2021 0:00
92407,San Bernardino,8,2021,399777,435000,67,946,7920,13,7/1/2021 0:00
92530,Riverside,3,2021,309000,325000,42,1142,2614,4,6/26/2021 0:00
92562,Riverside,3,2021,649990,675000,20,3092,7405,20,6/18/2021 0:00
92647,Orange,1,2021,1100000,1100000,55,2106,7000,5,6/19/2021 0:00
92673,Orange,1,2021,1350000,1350000,20,2594,9297,0,6/16/2021 0:00
92677,Orange,1,2021,1179000,1301000,55,2055,7488,7,6/17/2021 0:00
92677,Orange,1,2021,4052000,4052000,36,5045,15700,0,7/8/2021 0:00
92688,Orange,1,2021,840000,891000,24,1614,3173,15,6/15/2021 0:00
94117,San Francisco,19,2021,6150000,6150000,121,5049,3297,0,5/6/2021 0:00
94547,Contra Costa,4,2021,949000,1025000,33,2283,7848,7,6/21/2021 0:00
94572,Contra Costa,4,2021,499950,450000,48,1520,6250,9,6/26/2021 0:00
95076,Santa Cruz,26,2021,689000,750000,43,1584,7144,0,6/18/2021 0:00
95116,Santa Clara,6,2021,1132000,1390000,22,1813,5406,6,6/28/2021 0:00
95132,Santa Clara,6,2021,1200000,1135000,49,1283,6068,11,4/30/2021 0:00
95350,Stanislaus,16,2021,350000,350000,70,1052,7022,12,6/28/2021 0:00
95386,Stanislaus,16,2021,345000,355000,18,1209,6451,4,6/21/2021 0:00
95602,Placer,10,2021,575000,595000,44,1380,59677,7,7/8/2021 0:00
95661,Placer,10,2021,549000,560000,37,1695,9914,5,6/22/2021 0:00
95762,El Dorado,18,2021,674950,755000,7,2317,9148,7,6/23/2021 0:00
90046,Los Angeles,0,2021,1625000,1725000,99,1619,5340,5,6/15/2021 0:00
92154,San Diego,7,2021,550000,580000,52,1530,10100,5,7/5/2021 0:00
92508,Riverside,3,2021,672000,710000,16,3186,7405,13,6/21/2021 0:00
92592,Riverside,3,2021,749000,790000,14,2916,13939,2,6/22/2021 0:00
92868,Orange,1,2021,545000,575000,49,1602,873,12,6/16/2021 0:00
92880,Riverside,3,2021,749000,785000,21,2345,6970,7,6/16/2021 0:00
93923,Monterey,22,2021,8000000,8000000,15,11853,753588,0,7/7/2021 0:00
94070,San Mateo,11,2021,3448000,4080000,30,2928,10895,7,6/17/2021 0:00
94110,San Francisco,19,2021,1200000,1800000,126,888,3096,13,6/26/2021 0:00
94114,San Francisco,19,2021,5995000,6000000,121,4185,5196,15,6/26/2021 0:00
94123,San Francisco,19,2021,7750000,7630000,113,2300,3436,5,4/17/2021 0:00
94509,Contra Costa,4,2021,699900,770000,44,2118,14964,6,6/17/2021 0:00
94511,Contra Costa,4,2021,800000,800000,29,2128,11424,0,6/17/2021 0:00
94526,Contra Costa,4,2021,1697000,1900000,46,2952,9600,6,6/21/2021 0:00
94544,Alameda,5,2019,725000,725000,63,1408,6011,3,4/29/2019 0:00
94559,Napa,25,2021,1600000,1585000,46,3700,17860,97,6/15/2021 0:00
94565,Contra Costa,4,2021,799000,915000,7,2810,9487,3,6/26/2021 0:00
94960,Marin,17,2021,1295000,1565000,67,1835,5502,5,6/16/2021 0:00
95020,Santa Clara,6,2021,1599950,1575000,55,3258,101140,9,6/20/2021 0:00
95032,Santa Clara,6,2021,1799000,2225162,63,1388,6233,7,6/18/2021 0:00
95032,Santa Clara,6,2021,2398000,2842000,74,1804,10839,7,6/24/2021 0:00
95070,Santa Clara,6,2021,1888000,2155000,33,1456,6146,6,6/17/2021 0:00
95351,Stanislaus,16,2021,230000,230000,83,1014,8237,1,6/25/2021 0:00
95472,Sonoma,13,2021,1385000,1575000,69,2254,29647,11,6/24/2021 0:00
95476,Sonoma,13,2021,675000,663000,37,1606,5502,0,6/2/2021 0:00
95742,Sacramento,2,2021,660000,675000,16,2487,8468,4,6/15/2021 0:00
95831,Sacramento,2,2021,599900,650000,38,2000,8276,6,7/1/2021 0:00
95833,Sacramento,2,2021,365000,400000,50,1206,5663,5,6/29/2021 0:00
95966,Butte,9,2020,166000,166000,62,951,4792,10,3/9/2020 0:00
90650,Los Angeles,0,2021,400000,420000,67,741,2622,7,6/16/2021 0:00
91350,Los Angeles,0,2021,1070000,1200000,3,3723,8100,6,6/17/2021 0:00
91406,Los Angeles,0,2021,875000,875000,70,2053,14145,0,4/23/2021 0:00
92123,San Diego,7,2021,595000,600000,64,1161,6500,1,6/23/2021 0:00
92679,Orange,1,2021,2175000,2175000,20,4840,10730,0,5/11/2021 0:00
92866,Orange,1,2021,925000,930000,134,1250,7361,5,6/27/2021 0:00
92881,Riverside,3,2021,650000,650000,24,1886,4356,5,6/21/2021 0:00
93635,Merced,27,2021,330000,336000,2,1492,3136,9,6/23/2021 0:00
94019,San Mateo,11,2021,1350000,1475000,45,1770,8400,7,6/28/2021 0:00
94040,Santa Clara,6,2021,3849000,4851000,58,2822,9102,1,6/27/2021 0:00
94531,Contra Costa,4,2021,799000,885000,16,3150,7043,2,6/17/2021 0:00
94560,Alameda,5,2021,1335000,1335000,58,1522,7313,0,6/28/2021 0:00
94582,Contra Costa,4,2021,1389000,1500000,14,1952,3522,7,6/24/2021 0:00
95326,Stanislaus,16,2021,389900,396000,44,1736,9662,4,6/15/2021 0:00
95351,Stanislaus,16,2021,337900,347000,48,1050,6077,6,6/28/2021 0:00
95624,Sacramento,2,2021,549900,565000,25,1889,8808,4,6/22/2021 0:00
95682,El Dorado,18,2021,489000,530000,40,1681,13504,6,6/15/2021 0:00
